time,node_name,cpu,mem,node_failure,node_energy,node_sec,freshness,compliance,portability,link_id,link_failure,node_net_failure,ebw,ibw,latency,uid_visits,uid_location,zone,node_degree,path_length,link_energy,node_net_energy
2023-11-03 14:17:27.041668,k8s-worker-4,3.4747368888884242,2704187392,1,964483.1025349299,High,118004.62222222221,0.5532312886020732,166423.47700476216,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,2;1;0;0;1,40.425434291059645;-3.731106892005716,eu-west-1c,24,1.4,2880.0,83.96781845902393
2023-11-03 14:17:29.068706,k8s-master,2.7223386037037063,13929107456,1,4925941.647478689,High,146946.4,-0.12340441676131453,160637.47648974936,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,875195.2222222222,-50403337229,160658,1;2;2;2;1,40.425651194074526;-3.7061238397544054,eu-west-1c,104,0.8,39520.0,99.9419860426387
2023-11-03 14:17:29.068706,k8s-worker-1,1.4877266222222565,1274863616,1,501938.396331874,High,37741.95555555555,0.41163003431723194,166408.8149061232,link_node_k8s-master,0,0,163035,-3932369930,166428,1;1;1;1;1,40.39055901074934;-3.6840212253370104,eu-west-1c,24,1.4,2880.0,98.2226082083505
2023-11-03 14:17:29.068706,k8s-worker-2,1.2338678370371365,1280860160,1,310176.4194052092,High,28653.755555555552,0.5700491363689214,166423.43986293057,link_node_k8s-master,0,0,126999.62222222221,-4064992418,166444,1;1;2;0;1,40.411216823170534;-3.721916230020452,eu-west-1c,24,1.4,2880.0,81.63076627798807
2023-11-03 14:17:29.068706,k8s-worker-3,4.259086940740673,2737774592,1,732211.2560001699,Low,45488.86666666666,-0.15676401067363344,166426.81787748978,link_node_k8s-master,0,0,190605.5333333333,40344607049,166446,2;1;1;1;0,40.40618791439497;-3.708234594351381,eu-west-1c,24,1.4,2880.0,65.63700957032441
2023-11-03 14:17:29.068706,k8s-worker-4,3.4747368888884242,2704187392,1,541331.2097805745,High,118004.62222222221,1.1013893468698046,166423.58573330773,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,2;1;0;0;1,40.425434291059645;-3.731106892005716,eu-west-1c,24,1.4,2880.0,83.96781845902393
2023-11-03 14:17:31.092928,k8s-master,2.7223386037037063,13929107456,1,4969474.946980775,High,146946.4,0.815331991028225,160637.48215725154,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,875195.2222222222,-50403337229,160658,1;2;2;2;1,40.425651194074526;-3.7061238397544054,eu-west-1c,104,0.8,39520.0,99.9419860426387
2023-11-03 14:17:31.092928,k8s-worker-1,1.4877266222222565,1274863616,1,328783.768691145,High,37741.95555555555,0.5356114053870222,166407.6317332783,link_node_k8s-master,0,0,163035,-3932369930,166428,1;1;1;1;1,40.39055901074934;-3.6840212253370104,eu-west-1c,24,1.4,2880.0,98.2226082083505
2023-11-03 14:17:31.092928,k8s-worker-2,1.2338678370371365,1280860160,1,500454.95935358526,High,28653.755555555552,0.41390989205401696,166424.5178212783,link_node_k8s-master,0,0,127304.91111111111,-4064960480,166444,1;0;1;1;0,40.394685215433704;-3.7053029903565924,eu-west-1c,24,1.4,2880.0,69.40091084835711
2023-11-03 14:17:31.092928,k8s-worker-3,4.259086940740673,2732769280,1,798094.2579227209,Low,45905.666666666664,0.864739142108531,166426.79779690324,link_node_k8s-master,0,0,190605.5333333333,40344607049,166446,1;0;0;2;0,40.439464854724875;-3.7173360610856454,eu-west-1c,24,1.4,2880.0,61.371323810887446
2023-11-03 14:17:31.092928,k8s-worker-4,3.4747368888884242,2704187392,1,568953.2780790679,High,118004.62222222221,1.0031815910775648,166423.283747855,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,2;1;0;0;1,40.425434291059645;-3.731106892005716,eu-west-1c,24,1.4,2880.0,83.96781845902393
2023-11-03 14:17:33.120001,k8s-master,2.7223386037037063,13916143616,1,5374903.098121573,High,149787.22222222222,0.3011642561393556,160638.80263480401,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,875195.2222222222,-50403337229,160658,1;2;2;2;1,40.425651194074526;-3.7061238397544054,eu-west-1c,104,0.8,39520.0,99.9419860426387
2023-11-03 14:17:33.120001,k8s-worker-1,1.4877266222222565,1274863616,1,498656.9640399826,High,37741.95555555555,0.22664041701411963,166408.1600920364,link_node_k8s-master,0,0,163035,-3932369930,166428,1;1;1;1;1,40.39055901074934;-3.6840212253370104,eu-west-1c,24,1.4,2880.0,98.2226082083505
2023-11-03 14:17:33.120001,k8s-worker-2,1.2338678370371365,1280860160,1,418519.78059381543,High,28653.755555555552,0.04809650570922747,166423.8550130024,link_node_k8s-master,0,0,127304.91111111111,-4064960480,166444,1;0;1;1;0,40.394685215433704;-3.7053029903565924,eu-west-1c,24,1.4,2880.0,69.40091084835711
2023-11-03 14:17:33.120001,k8s-worker-3,4.259086940740673,2732769280,1,798094.2579227209,Low,46947.288888888885,0.15120976499390115,166426.3122059717,link_node_k8s-master,0,0,190605.5333333333,40344607049,166446,1;0;0;2;0,40.439464854724875;-3.7173360610856454,eu-west-1c,24,1.4,2880.0,61.371323810887446
2023-11-03 14:17:33.120001,k8s-worker-4,3.4747368888884242,2704187392,1,637595.7698833204,High,118004.62222222221,1.0125725249961102,166424.25461454538,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,1;1;0;1;2,40.4397634647313;-3.7127086751822644,eu-west-1c,24,1.4,2880.0,96.97532533710599
2023-11-03 14:17:35.148008,k8s-master,2.7223386037037063,13916143616,1,5374903.098121573,High,149787.22222222222,0.5758744719589896,160637.58639402932,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160658,2;1;1;1;2,40.431045778801604;-3.701060067669622,eu-west-1c,104,0.8,39520.0,91.73289679243777
2023-11-03 14:17:35.148008,k8s-worker-1,1.4877266222222565,1274863616,1,498656.9640399826,High,37741.95555555555,-0.5089972947747561,166408.13294545517,link_node_k8s-master,0,0,163035,-3932369930,166428,1;1;1;0;1,40.410919912689316;-3.7187843218204932,eu-west-1c,24,1.4,2880.0,86.6692255596083
2023-11-03 14:17:35.148008,k8s-worker-2,1.2338678370371365,1280860160,1,418519.78059381543,High,28653.755555555552,0.8494895256438941,166423.16088706435,link_node_k8s-master,0,0,127304.9111111111,-4064960480,166444,2;1;2;0;0,40.427466496413835;-3.7285311915506028,eu-west-1c,24,1.4,2880.0,78.55366811541347
2023-11-03 14:17:35.148008,k8s-worker-3,4.259086940740673,2732769280,1,1059455.794877441,Low,46947.288888888885,0.4038684621643358,166425.1815166733,link_node_k8s-master,0,0,190605.5333333333,40344607049,166446,1;0;0;2;0,40.439464854724875;-3.7173360610856454,eu-west-1c,24,1.4,2880.0,61.371323810887446
2023-11-03 14:17:35.148008,k8s-worker-4,3.4747368888884242,2704187392,1,604666.9006664742,High,118004.62222222221,0.2316240523120704,166424.60189156784,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,1;1;0;1;2,40.4397634647313;-3.7127086751822644,eu-west-1c,24,1.4,2880.0,96.97532533710599
2023-11-03 14:17:37.175206,k8s-master,2.7223386037037063,13916143616,1,5075434.825650784,High,149787.22222222222,0.30584816557117644,160638.3767794798,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160658,2;1;1;1;2,40.431045778801604;-3.701060067669622,eu-west-1c,104,0.8,39520.0,91.73289679243777
2023-11-03 14:17:37.175206,k8s-worker-1,1.4803708370369217,1274863616,1,450087.84666475054,High,37741.95555555555,0.9592115165458047,166410.49196849603,link_node_k8s-master,0,0,163035,-3932369930,166428,1;1;1;0;1,40.410919912689316;-3.7187843218204932,eu-west-1c,24,1.4,2880.0,86.6692255596083
2023-11-03 14:17:37.175206,k8s-worker-2,1.2338678370371365,1280860160,1,384386.7643004708,High,28653.755555555552,-0.7889540366831821,166424.86240102354,link_node_k8s-master,0,0,127304.9111111111,-4064960480,166444,2;1;2;0;0,40.427466496413835;-3.7285311915506028,eu-west-1c,24,1.4,2880.0,78.55366811541347
2023-11-03 14:17:37.175206,k8s-worker-3,4.259086940740673,2732769280,1,754801.2150718357,Low,46947.288888888885,0.7519264841884564,166425.43070575703,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;1;1;2;0,40.43600519651434;-3.7192905135932914,eu-west-1c,24,1.4,2880.0,77.78551717445309
2023-11-03 14:17:37.175206,k8s-worker-4,3.4747368888884242,2704187392,1,620251.9125341547,High,106762.53333333333,-0.39635495799331155,166423.2711116103,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,1;0;1;0;2,40.390146519163316;-3.7247205452981023,eu-west-1c,24,1.4,2880.0,82.75366277442271
2023-11-03 14:17:39.203018,k8s-master,2.7223386037037063,13916143616,1,3697836.750962398,High,149787.22222222222,0.5136739204569141,160638.4151436953,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160658,2;2;1;2;1,40.39997853493608;-3.6918297997334086,eu-west-1c,104,0.8,41600.0,70.92888636770044
2023-11-03 14:17:39.203018,k8s-worker-1,1.480370837036922,1274863616,1,325498.6867546371,High,37741.95555555555,-0.5435147986076064,166410.81074577398,link_node_k8s-master,0,0,163035,-3932369930,166430,2;2;0;0;0,40.420640363551506;-3.6999639867617455,eu-west-1c,24,1.4,2880.0,92.69782085329764
2023-11-03 14:17:39.203018,k8s-worker-2,1.2338678370371365,1280860160,1,319449.86357291095,High,28653.755555555552,0.4340435510823832,166424.57076025766,link_node_k8s-master,0,0,127304.9111111111,-4064960480,166444,2;1;2;0;0,40.427466496413835;-3.7285311915506028,eu-west-1c,24,1.4,2880.0,78.55366811541347
2023-11-03 14:17:39.203018,k8s-worker-3,4.259086940740673,2732769280,1,739705.6505105743,Low,46947.288888888885,-0.46216528256389894,166426.5320013962,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;1;1;2;0,40.43600519651434;-3.7192905135932914,eu-west-1c,24,1.4,2880.0,77.78551717445309
2023-11-03 14:17:39.203018,k8s-worker-4,3.4747368888884242,2704465920,1,933293.5341087143,High,106762.53333333333,-0.13248228291203645,166424.06996373276,link_node_k8s-master,0,0,462871.55555555545,-52653669296,166444,1;0;1;0;2,40.390146519163316;-3.7247205452981023,eu-west-1c,24,1.4,2880.0,82.75366277442271
2023-11-03 14:17:41.230645,k8s-master,2.7223386037037063,13916143616,1,3762310.2493667,High,149787.22222222222,-0.26579178103543555,160639.97715973735,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160658,2;2;1;2;1,40.39997853493608;-3.6918297997334086,eu-west-1c,104,0.8,41600.0,70.92888636770044
2023-11-03 14:17:41.230645,k8s-worker-1,1.480370837036922,1274863616,1,443808.65643274545,High,35422.666666666664,0.31946796741081224,166409.74122540394,link_node_k8s-master,0,0,163035,-3932369930,166430,2;2;0;0;0,40.420640363551506;-3.6999639867617455,eu-west-1c,24,1.4,2880.0,92.69782085329764
2023-11-03 14:17:41.230645,k8s-worker-2,1.2249690074072757,1280618496,1,485856.05212608323,High,28932.511111111107,-0.7597487408965128,166423.15623285837,link_node_k8s-master,0,0,127304.9111111111,-4064960480,166444,1;1;1;0;1,40.43488447370842;-3.6891502760064063,eu-west-1c,24,1.4,2880.0,67.75396932314658
2023-11-03 14:17:41.230645,k8s-worker-3,4.259086940740673,2732769280,1,763035.3650490781,Low,46947.288888888885,0.6723543312037049,166426.44413597413,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;0;1;2;1,40.40103701452894;-3.680400563438534,eu-west-1c,24,1.4,2880.0,70.55101880179038
2023-11-03 14:17:41.230645,k8s-worker-4,3.4747368888884242,2704465920,1,772495.9048076904,High,106762.53333333333,0.5478643575970195,166424.09169457445,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166444,2;1;0;0;1,40.431230549674986;-3.7041421398695653,eu-west-1c,24,1.4,2880.0,99.73699039554084
2023-11-03 14:17:43.240009,k8s-master,2.7223386037037063,13916143616,1,4820523.91586236,High,149787.22222222222,-0.45833727366094,160639.42544812598,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160660,2;1;2;1;1,40.442878214094755;-3.7246168227565835,eu-west-1c,104,0.8,43680.0,79.96543395001353
2023-11-03 14:17:43.240009,k8s-worker-1,1.480370837036922,1275867136,1,478747.3892396277,High,35422.666666666664,0.353955141224086,166409.7277169867,link_node_k8s-master,0,0,163035,-3932369930,166430,2;2;0;0;0,40.420640363551506;-3.6999639867617455,eu-west-1c,24,1.4,2880.0,92.69782085329764
2023-11-03 14:17:43.240009,k8s-worker-2,1.2249690074072757,1280618496,1,396585.9954321664,High,28932.511111111107,-0.49764979109970686,166423.27839714324,link_node_k8s-master,0,0,127304.9111111111,-4064960480,166444,1;1;1;0;1,40.43488447370842;-3.6891502760064063,eu-west-1c,24,1.4,2880.0,67.75396932314658
2023-11-03 14:17:43.240009,k8s-worker-3,4.259086940740673,2732769280,1,829585.6657625487,Low,46947.288888888885,0.6794299721453713,166426.63685252896,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;0;1;2;1,40.40103701452894;-3.680400563438534,eu-west-1c,24,1.4,2880.0,70.55101880179038
2023-11-03 14:17:43.240009,k8s-worker-4,3.4747368888884242,2704465920,1,664534.430412426,High,106762.53333333333,-0.24154183922002948,166424.63141983564,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166444,2;1;0;0;1,40.431230549674986;-3.7041421398695653,eu-west-1c,24,1.4,2880.0,99.73699039554084
2023-11-03 14:17:45.267832,k8s-master,2.7223386037037063,13916143616,1,3102961.8045257335,High,149787.22222222222,0.2184943496004348,160640.18403161745,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160660,2;1;2;1;1,40.442878214094755;-3.7246168227565835,eu-west-1c,104,0.8,43680.0,79.96543395001353
2023-11-03 14:17:45.267832,k8s-worker-1,1.480370837036922,1275867136,1,357715.3780503409,High,35422.666666666664,0.04711890757684656,166409.31999796446,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,2;1;1;0;0,40.426284460275696;-3.6965074657761665,eu-west-1c,24,1.4,2880.0,96.29511182622284
2023-11-03 14:17:45.267832,k8s-worker-2,1.2249690074072757,1280618496,1,385353.33499672834,High,28932.511111111107,-0.15739077977257254,166423.91801076158,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166444,1;1;1;1;0,40.39190188972527;-3.7300823391075255,eu-west-1c,24,1.4,2880.0,78.68876234453069
2023-11-03 14:17:45.267832,k8s-worker-3,4.259086940740673,2732769280,1,934576.662745594,Low,46947.288888888885,0.35076510111053066,166425.72872348936,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;0;1;2;1,40.40103701452894;-3.680400563438534,eu-west-1c,24,1.4,2880.0,70.55101880179038
2023-11-03 14:17:45.267832,k8s-worker-4,3.4747368888884242,2704465920,1,758034.967262558,High,106762.53333333333,0.07391664326811553,166423.50178837715,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166444,2;1;0;0;1,40.431230549674986;-3.7041421398695653,eu-west-1c,24,1.4,2880.0,99.73699039554084
2023-11-03 14:17:47.291297,k8s-master,2.7223386037037063,13928935424,1,3150466.9640850076,High,147886.8,-0.11520867380381217,160640.05514462135,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,868974.0666666667,-50405681740,160660,2;1;2;1;1,40.442878214094755;-3.7246168227565835,eu-west-1c,104,0.8,43680.0,79.96543395001353
2023-11-03 14:17:47.291297,k8s-worker-1,1.480370837036922,1275867136,1,289480.47398555913,High,35422.666666666664,0.2401149105741731,166409.38530418975,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,2;1;1;0;0,40.426284460275696;-3.6965074657761665,eu-west-1c,24,1.4,2880.0,96.29511182622284
2023-11-03 14:17:47.291297,k8s-worker-2,1.2249690074072757,1280618496,1,419682.28205427673,High,28932.511111111107,-0.38054758837645264,166424.89823859892,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166444,1;1;1;1;0,40.39190188972527;-3.7300823391075255,eu-west-1c,24,1.4,2880.0,78.68876234453069
2023-11-03 14:17:47.291297,k8s-worker-3,4.259086940740673,2741952512,1,677354.5861563402,Low,46109.08888888888,0.5719059228879819,166426.75360962583,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;1;1;2;1,40.39103358833918;-3.6834263671036926,eu-west-1c,24,1.4,2880.0,78.25573343833788
2023-11-03 14:17:47.291297,k8s-worker-4,3.478380107407603,2704465920,1,803316.8414633566,High,106762.53333333333,0.2958473538544617,166424.72408024158,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166444,1;0;0;1;2,40.399495612642056;-3.7140369300351,eu-west-1c,24,1.4,2880.0,79.25593334210915
2023-11-03 14:17:49.317477,k8s-master,2.7223386037037063,13928935424,1,4293604.393131381,High,147886.8,0.1884929766897384,160640.41694765713,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,2;2;1;1;2,40.389333323223816;-3.684506239366135,eu-west-1c,104,0.8,41600.0,92.23374885494081
2023-11-03 14:17:49.317477,k8s-worker-1,1.480370837036922,1275867136,1,481921.43487922545,High,35422.666666666664,0.6255831020859559,166409.57190818203,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,1;2;1;1;1,40.39733773780533;-3.7034550779171926,eu-west-1c,24,1.4,2880.0,71.939984200472
2023-11-03 14:17:49.317477,k8s-worker-2,1.2249690074072757,1280618496,1,329081.65848096495,High,28932.511111111107,-0.3148182975436873,166423.76187827025,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166444,1;1;1;1;0,40.39190188972527;-3.7300823391075255,eu-west-1c,24,1.4,2880.0,78.68876234453069
2023-11-03 14:17:49.317477,k8s-worker-3,4.259086940740673,2741952512,1,906504.1791216503,Low,46109.08888888888,0.6421503056186929,166425.96788126713,link_node_k8s-master,0,0,205715.3333333333,40345173082,166446,1;1;1;2;1,40.39103358833918;-3.6834263671036926,eu-west-1c,24,1.4,2880.0,78.25573343833788
2023-11-03 14:17:49.317477,k8s-worker-4,3.478380107407603,2704465920,1,785622.8351548077,High,106762.53333333333,0.10066308061169724,166423.82900843208,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166444,1;0;0;1;2,40.399495612642056;-3.7140369300351,eu-west-1c,24,1.4,2880.0,79.25593334210915
2023-11-03 14:17:51.346135,k8s-master,2.7334046370370917,13928935424,1,5035914.810236765,High,147886.8,0.3602151670060341,160640.05376905572,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,2;2;1;1;2,40.389333323223816;-3.684506239366135,eu-west-1c,104,0.8,41600.0,92.23374885494081
2023-11-03 14:17:51.346135,k8s-worker-1,1.480370837036922,1275867136,1,494186.49813856184,High,35422.666666666664,-0.01620012571093299,166409.9355419829,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,1;2;1;1;1,40.39733773780533;-3.7034550779171926,eu-west-1c,24,1.4,2880.0,71.939984200472
2023-11-03 14:17:51.346135,k8s-worker-2,1.2249690074072757,1280618496,1,342624.9668497431,High,28932.511111111107,-0.058927741501845765,166425.292848128,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166444,2;0;1;0;1,40.439400435469345;-3.7255024796708347,eu-west-1c,24,1.4,2880.0,79.55999340482006
2023-11-03 14:17:51.346135,k8s-worker-3,4.259086940740673,2741952512,1,993490.8041144096,Low,46109.08888888888,0.9625903215184449,166426.0173380823,link_node_k8s-master,0,0,190202.8222222222,40345233293,166446,1;0;1;1;0,40.44370554200132;-3.7130566577309096,eu-west-1c,24,1.4,2880.0,77.3120464498386
2023-11-03 14:17:51.346135,k8s-worker-4,3.478380107407604,2704465920,1,547923.6614850917,High,106762.53333333333,0.0653710144769794,166425.20998451195,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166446,2;0;1;1;2,40.413603000704455;-3.6871123434295243,eu-west-1c,24,1.4,2880.0,82.05200448555975
2023-11-03 14:17:53.374907,k8s-master,2.7334046370370917,13928935424,1,4248808.5262763,High,147886.8,0.49059199594166825,160640.39725715382,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,1;1;2;1;1,40.42940794453126;-3.6977329313734972,eu-west-1c,104,0.8,41600.0,69.19783049405706
2023-11-03 14:17:53.374907,k8s-worker-1,1.480370837036922,1275867136,1,300379.911075752,High,35422.666666666664,-0.3310223842688137,166410.30949150742,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,1;2;1;1;1,40.39733773780533;-3.7034550779171926,eu-west-1c,24,1.4,2880.0,71.939984200472
2023-11-03 14:17:53.374907,k8s-worker-2,1.2249690074072757,1280618496,1,488687.4978851883,High,28932.511111111107,0.09315282426029949,166425.94832682508,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166444,2;0;1;0;1,40.439400435469345;-3.7255024796708347,eu-west-1c,24,1.4,2880.0,79.55999340482006
2023-11-03 14:17:53.374907,k8s-worker-3,4.259086940740673,2741952512,1,1064945.927159505,Low,46109.08888888888,-0.7648867956113578,166427.26274357305,link_node_k8s-master,0,0,190202.8222222222,40345233293,166446,1;0;1;1;0,40.44370554200132;-3.7130566577309096,eu-west-1c,24,1.4,2880.0,77.3120464498386
2023-11-03 14:17:53.374907,k8s-worker-4,3.478380107407603,2704842752,1,886303.9008975901,High,118638.9111111111,0.5656586848734978,166426.49229272013,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166446,2;0;1;1;2,40.413603000704455;-3.6871123434295243,eu-west-1c,24,1.4,2880.0,82.05200448555975
2023-11-03 14:17:55.403414,k8s-master,2.7334046370370917,13928935424,1,3240812.1733744238,High,147886.8,-0.2767278094182475,160640.23452302683,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,1;1;2;1;1,40.42940794453126;-3.6977329313734972,eu-west-1c,104,0.8,41600.0,69.19783049405706
2023-11-03 14:17:55.403414,k8s-worker-1,1.480370837036922,1275867136,1,303476.45347573474,High,35422.666666666664,0.9265822679937661,166409.4016073399,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,2;1;0;1;1,40.431896823450124;-3.7317300338876773,eu-west-1c,24,1.4,2880.0,96.29944799063776
2023-11-03 14:17:55.403414,k8s-worker-2,1.2249690074072757,1280618496,1,377230.77227748174,High,28932.511111111107,0.36849063259995085,166425.45541381402,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166446,1;0;2;0;0,40.43009326906246;-3.701957440192619,eu-west-1c,24,1.4,2880.0,83.73381986135122
2023-11-03 14:17:55.403414,k8s-worker-3,4.259086940740673,2741952512,1,788844.6860083024,Low,46109.08888888888,-0.7566607545859919,166428.84782995845,link_node_k8s-master,0,0,190202.8222222222,40345233293,166448,2;0;1;1;0,40.430362436830826;-3.6908375834979217,eu-west-1c,24,1.4,2880.0,95.29825633254315
2023-11-03 14:17:55.403414,k8s-worker-4,3.478380107407603,2704842752,1,1067044.3405471689,High,118638.9111111111,1.0503855107199092,166425.81903465796,link_node_k8s-master,0,0,434135.57777777774,-52653319818,166446,2;0;1;1;2,40.413603000704455;-3.6871123434295243,eu-west-1c,24,1.4,2880.0,82.05200448555975
2023-11-03 14:17:57.431644,k8s-master,2.7334046370370917,13928935424,1,4643386.60141899,High,147886.8,-0.19067256673105393,160639.30152343443,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,1;1;2;1;1,40.42940794453126;-3.6977329313734972,eu-west-1c,104,0.8,41600.0,69.19783049405706
2023-11-03 14:17:57.431644,k8s-worker-1,1.480370837036922,1275867136,1,492565.0159165913,High,38465.57777777778,0.016339667517987877,166409.82224351272,link_node_k8s-master,0,0,155480.11111111107,-3932279228,166430,2;1;0;1;1,40.431896823450124;-3.7317300338876773,eu-west-1c,24,1.4,2880.0,96.29944799063776
2023-11-03 14:17:57.431644,k8s-worker-2,1.2249690074072757,1280606208,1,397848.6554339259,High,28701.599999999995,0.7687671356117607,166426.1044328924,link_node_k8s-master,0,0,127304.53333333333,-4064887702,166446,1;0;2;0;0,40.43009326906246;-3.701957440192619,eu-west-1c,24,1.4,2880.0,83.73381986135122
2023-11-03 14:17:57.431644,k8s-worker-3,4.3011356333338675,2741952512,1,788211.3772467998,Low,46109.08888888888,-0.2808706163679159,166428.790560592,link_node_k8s-master,0,0,190202.8222222222,40345233293,166448,2;0;1;1;0,40.430362436830826;-3.6908375834979217,eu-west-1c,24,1.4,2880.0,95.29825633254315
2023-11-03 14:17:57.431644,k8s-worker-4,3.478380107407603,2704842752,1,760966.4610964236,High,118638.9111111111,0.4779273513348845,166426.3352965028,link_node_k8s-master,0,0,463215.06666666665,-52653477895,166446,1;1;0;1;1,40.39855040257031;-3.6906478847372433,eu-west-1c,24,1.4,2880.0,71.75710852721605
2023-11-03 14:17:59.458855,k8s-master,2.7334046370370917,13928935424,1,3156572.6105517596,High,147886.8,0.989609861004479,160639.87243328753,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,1;2;1;2;1,40.40184165261339;-3.726051350604201,eu-west-1c,104,0.8,37440.0,83.87830426842771
2023-11-03 14:17:59.458855,k8s-worker-1,1.480370837036922,1275867136,1,395132.20500731905,High,38465.57777777778,0.773637610090141,166409.13664184237,link_node_k8s-master,0,0,167423.75555555554,-3932148640,166430,2;1;0;1;0,40.40450853082509;-3.7012582042518445,eu-west-1c,24,1.4,2880.0,86.31582645557273
2023-11-03 14:17:59.458855,k8s-worker-2,1.2249690074072757,1280606208,1,494142.15363590495,High,28701.599999999995,0.48082798609332356,166425.26223968912,link_node_k8s-master,0,0,127933.15555555554,-4064847072,166446,2;0;2;0;0,40.41972437912486;-3.7332113328666923,eu-west-1c,24,1.4,2880.0,96.63198122926715
2023-11-03 14:17:59.458855,k8s-worker-3,4.3011356333338675,2741952512,1,872148.5896486896,Low,46109.08888888888,0.23369379314671845,166428.67408124806,link_node_k8s-master,0,0,190202.8222222222,40345233293,166448,2;0;1;1;0,40.430362436830826;-3.6908375834979217,eu-west-1c,24,1.4,2880.0,95.29825633254315
2023-11-03 14:17:59.458855,k8s-worker-4,3.478380107407603,2704842752,1,1021911.2702663989,High,118638.9111111111,0.24516210017292883,166426.12841792786,link_node_k8s-master,0,0,463215.06666666665,-52653477895,166446,1;1;0;1;1,40.39855040257031;-3.6906478847372433,eu-west-1c,24,1.4,2880.0,71.75710852721605
2023-11-03 14:18:01.484649,k8s-master,2.7334046370370917,13928935424,1,3896651.8026669007,High,149841.04444444441,0.3865507112846549,160640.02712769093,link_node_k8s-worker-1; link_node_k8s-worker-2; link_node_k8s-worker-3; link_node_k8s-worker-4,0,0,870154.5555555554,-50408188798,160660,1;2;1;2;1,40.40184165261339;-3.726051350604201,eu-west-1c,104,0.8,37440.0,83.87830426842771
